csa,industry,indust_jobs,total_jobs,pop,natl_prop,expect_jobs,log_ratio,log_ratio_adj
Lincoln-Beatrice,Insurance,2,118,289695,0.014576691893996544,1.7200496434915922,0.15079402765598562,0.26931754561351146
Lincoln-Beatrice,Internet & Software,1,118,289695,0.014905215000121675,1.7588153700143576,-0.5646404972073924,-0.676967083096452
Lincoln-Beatrice,Manufacturing,1,118,289695,0.03499379456355097,4.129267758499014,-1.4181000930695022,-1.8058134956225425
Lincoln-Beatrice,Organization,1,118,289695,0.013591122575621152,1.6037524639232958,-0.47234617329776574,-0.5548920405905899
Lincoln-Beatrice,Real Estate,3,118,289695,0.012337867763366024,1.4558683960771908,0.7230097302884163,1.0261707654255459
Lincoln-Beatrice,Restaurants & Travel,8,118,289695,0.04296352176769766,5.069695568588324,0.4561607715228845,0.6732173376953103
Lincoln-Beatrice,Retail,19,118,289695,0.10019954736816489,11.823546589443456,0.47434596232613496,0.6972703655116012
Lincoln-Beatrice,Telecommunications,1,118,289695,0.009381159808239847,1.106976857372302,-0.10163274779189459,-0.06456007585962852
Lincoln-Beatrice,Transport & Freight,3,118,289695,0.053914291971868686,6.361886452680505,-0.7517126567599447,-0.9244020375081966
Little Rock-North Little Rock,Aerospace & Defense,1,359,NA,0.00630277662862288,2.2626968096756137,-0.8165573805106621,-1.010170284923941
Little Rock-North Little Rock,Auto,2,359,NA,0.023945684179787312,8.596500620543646,-1.4582080353034326,-1.8588631149883441
Little Rock-North Little Rock,Construction,6,359,NA,0.019833061591998637,7.120069111527511,-0.17115796282393214,-0.15651907421120467
Little Rock-North Little Rock,Consulting,26,359,NA,0.08290949796802376,29.76450977052053,-0.13522019845060904,-0.1089852289258232
Little Rock-North Little Rock,Consumer Goods,4,359,NA,0.02590465529408902,9.299771250577958,-0.8436954420247681,-1.0460650168264696
Little Rock-North Little Rock,Education,5,359,NA,0.06535176307400287,23.461282943567028,-1.545913615722538,-1.9748687587172848
Little Rock-North Little Rock,Electronics,3,359,NA,0.003333901151047624,1.196870513226097,0.9189020440288602,1.2852718836032162
Little Rock-North Little Rock,Energy,3,359,NA,0.00945416494293432,3.394045214513421,-0.1234101999507169,-0.09336448424947451
Little Rock-North Little Rock,Finance,14,359,NA,0.04443579198403621,15.952449322268999,-0.1305550503507795,-0.10281477197399072
Little Rock-North Little Rock,Food & Beverages,22,359,NA,0.03308349353904558,11.876974180517362,0.6164408704746662,0.8852152056415722
Little Rock-North Little Rock,Healthcare,143,359,NA,0.31487114593726423,113.03874139147786,0.23511402613283022,0.38084517767281517
Little Rock-North Little Rock,Human Resources,28,359,NA,0.08965030540481347,32.184459640328036,-0.13927920601111796,-0.114353961253999
Little Rock-North Little Rock,Insurance,4,359,NA,0.014576691893996544,5.23303238994476,-0.2686965558066832,-0.2855305602912211
Little Rock-North Little Rock,Internet & Software,4,359,NA,0.014905215000121675,5.350972185043681,-0.29098390011011577,-0.31500938832671777
Little Rock-North Little Rock,Manufacturing,8,359,NA,0.03499379456355097,12.562772248314799,-0.4512963154122805,-0.5270500001783415
Little Rock-North Little Rock,Media,4,359,NA,0.0077142092327160345,2.7694011145450563,0.3676632684314856,0.5561642406692823
Little Rock-North Little Rock,Organization,1,359,NA,0.013591122575621152,4.879213004647994,-1.5849839373203798,-2.0265459471697893
Little Rock-North Little Rock,Pharmaceuticals,1,359,NA,0.003090550702066045,1.1095077020417101,-0.10391640526971559,-0.06758060379530963
Little Rock-North Little Rock,Real Estate,1,359,NA,0.012337867763366024,4.429294527048403,-1.4882403224023077,-1.8985859556663183
Little Rock-North Little Rock,Restaurants & Travel,11,359,NA,0.04296352176769766,15.42390431460346,-0.3380232613811949,-0.3772269959039551
Little Rock-North Little Rock,Retail,34,359,NA,0.10019954736816489,35.971637505171195,-0.05637025624675838,-0.004692682663226256
Little Rock-North Little Rock,Telecommunications,7,359,NA,0.009381159808239847,3.3678363711581047,0.7316396372408047,1.0375852946555992
Little Rock-North Little Rock,Transport & Freight,36,359,NA,0.053914291971868686,19.355230817900857,0.6205562290054415,0.8906584717742022
Longview-Marshall,Agriculture,1,77,117725,0.003954444795950649,0.30449224928819996,1.1891096460536783,1.6426676919834347
Longview-Marshall,Construction,4,77,117725,0.019833061591998637,1.527145742583895,0.9628938957024986,1.343458638058772
Longview-Marshall,Consumer Goods,2,77,117725,0.02590465529408902,1.9946584576448545,0.0026743440498816647,0.07340390860723828
Longview-Marshall,Energy,3,77,117725,0.00945416494293432,0.7279707006059426,1.416106766683878,1.9429102418586999
Longview-Marshall,Finance,14,77,117725,0.04443579198403621,3.421555982770788,1.4089619162838154,1.9334599541341835
Longview-Marshall,Food & Beverages,3,77,117725,0.03308349353904558,2.5474290025065094,0.16352767241905491,0.28615997058461085
Longview-Marshall,Healthcare,26,77,117725,0.31487114593726423,24.245078237169345,0.06988290052900001,0.16229872945212284
Longview-Marshall,Human Resources,3,77,117725,0.08965030540481347,6.903073516170638,-0.8333544608836172,-1.03238729907652
Longview-Marshall,Manufacturing,3,77,117725,0.03499379456355097,2.694522181393425,0.10739139821058828,0.2119101384190976
Longview-Marshall,Restaurants & Travel,1,77,117725,0.04296352176769766,3.30819117611272,-1.1964015675449706,-1.5125792447991144
Longview-Marshall,Retail,7,77,117725,0.10019954736816489,7.715365147348696,-0.09730366517301141,-0.05883412303473945
Longview-Marshall,Telecommunications,2,77,117725,0.009381159808239847,0.7223493052344682,1.0183936353800316,1.4168665443438133
Longview-Marshall,Transport & Freight,13,77,117725,0.053914291971868686,4.151400481833889,1.1415036146454631,1.5797005661460557
Los Angeles-Long Beach,Aerospace & Defense,53,4635,NA,0.00630277662862288,29.21336967366705,0.5956654435297829,0.8577361471259322
Los Angeles-Long Beach,Agriculture,13,4635,NA,0.003954444795950649,18.328851629231256,-0.34352705263105643,-0.3845067019823932
Los Angeles-Long Beach,Auto,75,4635,NA,0.023945684179787312,110.9882461733142,-0.39193619183874406,-0.4485360753622471
Los Angeles-Long Beach,Construction,99,4635,NA,0.019833061591998637,91.92624047891368,0.07413332857092622,0.16792064813473134
Los Angeles-Long Beach,Consulting,347,4635,NA,0.08290949796802376,384.28552308179013,-0.10206104603690852,-0.06512657360564872
Los Angeles-Long Beach,Consumer Goods,130,4635,NA,0.02590465529408902,120.0680772881026,0.07947555779924712,0.1749866607831572
Los Angeles-Long Beach,Education,292,4635,NA,0.06535176307400287,302.9054218480033,-0.036666815400033304,0.021368490732777377
Los Angeles-Long Beach,Electronics,17,4635,NA,0.003333901151047624,15.452631835105736,0.09543400990529,0.19609444549460414
Los Angeles-Long Beach,Energy,62,4635,NA,0.00945416494293432,43.820054510500576,0.34704280691458833,0.5288901504594599
Los Angeles-Long Beach,Finance,170,4635,NA,0.04443579198403621,205.95989584600784,-0.19188303242745305,-0.1839315265226179
Los Angeles-Long Beach,Food & Beverages,258,4635,NA,0.03308349353904558,153.34199255347625,0.5202889125262911,0.758037781761603
Los Angeles-Long Beach,Government,28,4635,NA,0.015452753510330227,71.6235125203806,-0.9392188970402888,-1.1724111379892925
Los Angeles-Long Beach,Healthcare,1477,4635,NA,0.31487114593726423,1459.4277614192197,0.011968588892625903,0.08569713842003665
Los Angeles-Long Beach,Human Resources,508,4635,NA,0.08965030540481347,415.5291655513104,0.2009286418804834,0.33562915507351865
Los Angeles-Long Beach,Insurance,87,4635,NA,0.014576691893996544,67.56296692867399,0.2528481122163333,0.40430154227619086
Los Angeles-Long Beach,Internet & Software,79,4635,NA,0.014905215000121675,69.08567152556397,0.13410050172533838,0.24723749993755068
Los Angeles-Long Beach,Manufacturing,97,4635,NA,0.03499379456355097,162.19623780205876,-0.5140959681004104,-0.6101132910342726
Los Angeles-Long Beach,Media,49,4635,NA,0.0077142092327160345,35.75535979363882,0.315120115910545,0.4866669270136069
Los Angeles-Long Beach,Organization,44,4635,NA,0.013591122575621152,62.99485313800404,-0.3588633929137952,-0.4047916373131175
Los Angeles-Long Beach,Pharmaceuticals,13,4635,NA,0.003090550702066045,14.32470250407612,-0.09703613731985562,-0.058480271652963545
Los Angeles-Long Beach,Real Estate,106,4635,NA,0.012337867763366024,57.18601708320152,0.6171296821980828,0.8861262770580219
Los Angeles-Long Beach,Restaurants & Travel,237,4635,NA,0.04296352176769766,199.13592339327866,0.17407251744388907,0.3001073332185777
Los Angeles-Long Beach,Retail,498,4635,NA,0.10019954736816489,464.42490205144423,0.06980020665005658,0.16218935264150905
Los Angeles-Long Beach,Telecommunications,28,4635,NA,0.009381159808239847,43.48167571119169,-0.4401350911509813,-0.512287370491063
Los Angeles-Long Beach,Transport & Freight,113,4635,NA,0.053914291971868686,249.89274328961136,-0.7936439802500046,-0.9798633907154463
Louisville/Jefferson County--Elizabethtown--Madison,Agriculture,2,739,NA,0.003954444795950649,2.9223347042075294,-0.37923567248089424,-0.4317374644100266
Louisville/Jefferson County--Elizabethtown--Madison,Auto,12,739,NA,0.023945684179787312,17.695860608862823,-0.38842409853530047,-0.44389073076096647
Louisville/Jefferson County--Elizabethtown--Madison,Construction,15,739,NA,0.019833061591998637,14.656632516486992,0.023157236590300195,0.10049604029632248
Louisville/Jefferson County--Elizabethtown--Madison,Consulting,46,739,NA,0.08290949796802376,61.270118998369554,-0.28665087244291887,-0.3092782175001122
Louisville/Jefferson County--Elizabethtown--Madison,Consumer Goods,17,739,NA,0.02590465529408902,19.143540262331786,-0.11875199154836556,-0.08720320623550888
Louisville/Jefferson County--Elizabethtown--Madison,Education,11,739,NA,0.06535176307400287,48.29495291168812,-1.4794317878181908,-1.8869351608154525
Louisville/Jefferson County--Elizabethtown--Madison,Electronics,1,739,NA,0.003333901151047624,2.463752950624194,-0.9016857770991722,-1.1227671618692017
Louisville/Jefferson County--Elizabethtown--Madison,Finance,32,739,NA,0.04443579198403621,32.83805027620276,-0.025852009626234487,0.03567292266969555
Louisville/Jefferson County--Elizabethtown--Madison,Food & Beverages,32,739,NA,0.03308349353904558,24.44870172535468,0.2691587874561539,0.42587520237635146
Louisville/Jefferson County--Elizabethtown--Madison,Government,1,739,NA,0.015452753510330227,11.419584844134038,-2.435329850163739,-3.1512739808968107
Louisville/Jefferson County--Elizabethtown--Madison,Healthcare,300,739,NA,0.31487114593726423,232.68977684763826,0.2540763380692011,0.40592608121687856
Louisville/Jefferson County--Elizabethtown--Madison,Human Resources,70,739,NA,0.08965030540481347,66.25157569415715,0.05503599340311424,0.14266115325352796
Louisville/Jefferson County--Elizabethtown--Madison,Insurance,1,739,NA,0.014576691893996544,10.772175309663446,-2.376966449386497,-3.0740783925999082
Louisville/Jefferson County--Elizabethtown--Madison,Internet & Software,3,739,NA,0.014905215000121675,11.014953885089918,-1.3006415050218196,-1.6504544061227404
Louisville/Jefferson County--Elizabethtown--Madison,Manufacturing,32,739,NA,0.03499379456355097,25.86041418246417,0.2130225132476871,0.35162537021083795
Louisville/Jefferson County--Elizabethtown--Madison,Media,11,739,NA,0.0077142092327160345,5.700800622977149,0.6572886476500426,0.9392433833639288
Louisville/Jefferson County--Elizabethtown--Madison,Organization,6,739,NA,0.013591122575621152,10.043839583384031,-0.5152000005522476,-0.6115735629424113
Louisville/Jefferson County--Elizabethtown--Madison,Real Estate,3,739,NA,0.012337867763366024,9.117684277127491,-1.1116035661941208,-1.4004193721134073
Louisville/Jefferson County--Elizabethtown--Madison,Restaurants & Travel,47,739,NA,0.04296352176769766,31.750042586328572,0.39225353507057026,0.5886890777127404
Louisville/Jefferson County--Elizabethtown--Madison,Retail,48,739,NA,0.10019954736816489,74.04746550507384,-0.43350530241495167,-0.5035183399865631
Louisville/Jefferson County--Elizabethtown--Madison,Telecommunications,5,739,NA,0.009381159808239847,6.932677098289247,-0.3268081318403312,-0.362393067256834
Louisville/Jefferson County--Elizabethtown--Madison,Transport & Freight,67,739,NA,0.053914291971868686,39.842661767210956,0.5197543774803747,0.7573307676605515
Lubbock-Levelland,Auto,4,97,256762,0.023945684179787312,2.322731365439369,0.5435505552414089,0.788805286228993
Lubbock-Levelland,Consulting,6,97,256762,0.08290949796802376,8.042221302898305,-0.29294585725914,-0.3176044125082301
Lubbock-Levelland,Consumer Goods,2,97,256762,0.02590465529408902,2.512751563526635,-0.22823121259981724,-0.23200821695806598
Lubbock-Levelland,Education,17,97,256762,0.06535176307400287,6.339121018178278,0.9864732258844737,1.374646338583486
Lubbock-Levelland,Energy,2,97,256762,0.00945416494293432,0.9170539994646291,0.7797361019260148,1.101201102455198
Lubbock-Levelland,Finance,4,97,256762,0.04443579198403621,4.310271822451512,-0.07470660886125151,-0.028945647851080572
Lubbock-Levelland,Food & Beverages,4,97,256762,0.03308349353904558,3.209098873287421,0.2203041882211369,0.3612566318555754
Lubbock-Levelland,Government,6,97,256762,0.015452753510330227,1.4989170905020321,1.387016561509135,1.9044334657929443
Lubbock-Levelland,Healthcare,20,97,256762,0.31487114593726423,30.542501155914632,-0.42338692058819016,-0.4901350479349095
Lubbock-Levelland,Human Resources,10,97,256762,0.08965030540481347,8.696079624266908,0.13971278679261984,0.2546607076617251
Lubbock-Levelland,Internet & Software,1,97,256762,0.014905215000121675,1.4458058550118025,-0.36866685124511045,-0.41775838913278096
Lubbock-Levelland,Manufacturing,1,97,256762,0.03499379456355097,3.394398072664444,-1.2221264471072202,-1.5466048016588712
Lubbock-Levelland,Organization,1,97,256762,0.013591122575621152,1.3183388898352517,-0.2763725273354838,-0.2956833466269188
Lubbock-Levelland,Pharmaceuticals,1,97,256762,0.003090550702066045,0.2997834181004064,1.2046950047151805,1.6632819967475605
Lubbock-Levelland,Restaurants & Travel,2,97,256762,0.04296352176769766,4.167461611466673,-0.7341599436347241,-0.9011855696899518
Lubbock-Levelland,Retail,15,97,256762,0.10019954736816489,9.719356094711994,0.43393083022418644,0.6438144349599414
Lubbock-Levelland,Transport & Freight,4,97,256762,0.053914291971868686,5.229686321271262,-0.2680569383458818,-0.28468455670825665
Macon-Bibb County--Warner Robins,Aerospace & Defense,1,135,NA,0.00630277662862288,0.8508748448640888,0.1614902295391873,0.28346510360225285
Macon-Bibb County--Warner Robins,Agriculture,2,135,NA,0.003954444795950649,0.5338500474533376,1.320787470028878,1.8168341550759206
Macon-Bibb County--Warner Robins,Auto,3,135,NA,0.023945684179787312,3.232667364271287,-0.0746953171454187,-0.028930712623952158
Macon-Bibb County--Warner Robins,Construction,4,135,NA,0.019833061591998637,2.677463314919816,0.40142453911775294,0.6008193004767914
Macon-Bibb County--Warner Robins,Consulting,10,135,NA,0.08290949796802376,11.192782225683207,-0.11268403342819586,-0.07917729289582359
Macon-Bibb County--Warner Robins,Consumer Goods,6,135,NA,0.02590465529408902,3.4971284647020178,0.5398172761332458,0.7838673855379222
Macon-Bibb County--Warner Robins,Education,1,135,NA,0.06535176307400287,8.822488014990387,-2.177303918106789,-2.8099905163328383
Macon-Bibb County--Warner Robins,Food & Beverages,2,135,NA,0.03308349353904558,4.466271627771153,-0.803406792273855,-0.9927763808355676
Macon-Bibb County--Warner Robins,Government,1,135,NA,0.015452753510330227,2.0861217238945806,-0.7353067076539667,-0.902702361410863
Macon-Bibb County--Warner Robins,Healthcare,43,135,NA,0.31487114593726423,42.507604701530674,0.011517121616334558,0.08509999566402884
Macon-Bibb County--Warner Robins,Human Resources,4,135,NA,0.08965030540481347,12.102791229649819,-1.1071417450165817,-1.3945178498222317
Macon-Bibb County--Warner Robins,Insurance,5,135,NA,0.014576691893996544,1.9678534056895336,0.932494605557376,1.3032503730277867
Macon-Bibb County--Warner Robins,Internet & Software,1,135,NA,0.014905215000121675,2.012204025016426,-0.6992306511801569,-0.8549856011494571
Macon-Bibb County--Warner Robins,Manufacturing,2,135,NA,0.03499379456355097,4.724162266079381,-0.8595430664823217,-1.067026213001081
Macon-Bibb County--Warner Robins,Media,1,135,NA,0.0077142092327160345,1.0414182464166646,-0.04058348263855557,0.016188027846542913
Macon-Bibb County--Warner Robins,Organization,1,135,NA,0.013591122575621152,1.8348015477088555,-0.6069363272705304,-0.732910558643595
Macon-Bibb County--Warner Robins,Pharmaceuticals,1,135,NA,0.003090550702066045,0.41722434477891607,0.8741312047801338,1.2260547847308843
Macon-Bibb County--Warner Robins,Restaurants & Travel,7,135,NA,0.04296352176769766,5.800075438639184,0.18803922492559733,0.318580694713332
Macon-Bibb County--Warner Robins,Retail,16,135,NA,0.10019954736816489,13.52693889470226,0.16790555142671088,0.2919504649867198
Macon-Bibb County--Warner Robins,Telecommunications,2,135,NA,0.009381159808239847,1.2664565741123792,0.4569242787952861,0.674227206761833
Macon-Bibb County--Warner Robins,Transport & Freight,25,135,NA,0.053914291971868686,7.278429416202273,1.2339607254673817,1.701990922209628
